mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amplitude,3.771,1,O2,1,Related_Low,s07_afxfrq_dif
mean_amplitude,2.222,2,O1,1,Related_Low,s07_afxfrq_dif
mean_amplitude,3.062,3,OZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.813,4,PZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.269,5,P4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.056,6,CP4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,1.161,7,P8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.718,8,C4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.893,9,TP8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.477,10,T8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.506,11,P7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.738,12,P3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.186,13,CP3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.128,14,CPZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.756,15,CZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-3.045,16,FC4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.348,17,FT8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.279,18,TP7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.672,19,C3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-3.160,20,FCZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.901,21,FZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-3.062,22,F4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-3.225,23,F8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.543,24,T7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.690,25,FT7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.798,26,FC3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.852,27,F3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.952,28,FP2,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.015,29,F7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-3.525,30,FP1,1,Related_Low,s07_afxfrq_dif
mean_amplitude,4.480,1,O2,2,Related_High,s07_afxfrq_dif
mean_amplitude,3.665,2,O1,2,Related_High,s07_afxfrq_dif
mean_amplitude,4.383,3,OZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,0.655,4,PZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,0.950,5,P4,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.414,6,CP4,2,Related_High,s07_afxfrq_dif
mean_amplitude,1.671,7,P8,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.006,8,C4,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.177,9,TP8,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.952,10,T8,2,Related_High,s07_afxfrq_dif
mean_amplitude,0.661,11,P7,2,Related_High,s07_afxfrq_dif
mean_amplitude,1.000,12,P3,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.475,13,CP3,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.224,14,CPZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,-1.684,15,CZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.618,16,FC4,2,Related_High,s07_afxfrq_dif
