mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amplitude,5.843,1,O2,1,Related_Low,s07_afxfrq_dif
mean_amplitude,4.500,2,O1,1,Related_Low,s07_afxfrq_dif
mean_amplitude,5.632,3,OZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,0.659,4,PZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,1.275,5,P4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.806,6,CP4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,1.655,7,P8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.814,8,C4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.475,9,TP8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.098,10,T8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,1.065,11,P7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,1.349,12,P3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.473,13,CP3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.255,14,CPZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.202,15,CZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.566,16,FC4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.621,17,FT8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.001,18,TP7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.283,19,C3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.223,20,FCZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.225,21,FZ,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.805,22,F4,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.867,23,F8,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.354,24,T7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-0.902,25,FT7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.757,26,FC3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.064,27,F3,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-2.526,28,FP2,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-1.487,29,F7,1,Related_Low,s07_afxfrq_dif
mean_amplitude,-3.092,30,FP1,1,Related_Low,s07_afxfrq_dif
mean_amplitude,6.997,1,O2,2,Related_High,s07_afxfrq_dif
mean_amplitude,6.025,2,O1,2,Related_High,s07_afxfrq_dif
mean_amplitude,7.100,3,OZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,3.173,4,PZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,2.883,5,P4,2,Related_High,s07_afxfrq_dif
mean_amplitude,1.104,6,CP4,2,Related_High,s07_afxfrq_dif
mean_amplitude,2.853,7,P8,2,Related_High,s07_afxfrq_dif
mean_amplitude,-1.047,8,C4,2,Related_High,s07_afxfrq_dif
mean_amplitude,0.777,9,TP8,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.046,10,T8,2,Related_High,s07_afxfrq_dif
mean_amplitude,2.158,11,P7,2,Related_High,s07_afxfrq_dif
mean_amplitude,2.972,12,P3,2,Related_High,s07_afxfrq_dif
mean_amplitude,1.053,13,CP3,2,Related_High,s07_afxfrq_dif
mean_amplitude,1.622,14,CPZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.441,15,CZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.238,16,FC4,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.802,17,FT8,2,Related_High,s07_afxfrq_dif
mean_amplitude,0.876,18,TP7,2,Related_High,s07_afxfrq_dif
mean_amplitude,-0.627,19,C3,2,Related_High,s07_afxfrq_dif
mean_amplitude,-1.812,20,FCZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.380,21,FZ,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.368,22,F4,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.339,23,F8,2,Related_High,s07_afxfrq_dif
mean_amplitude,0.038,24,T7,2,Related_High,s07_afxfrq_dif
mean_amplitude,-1.767,25,FT7,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.082,26,FC3,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.964,27,F3,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.753,28,FP2,2,Related_High,s07_afxfrq_dif
mean_amplitude,-2.318,29,F7,2,Related_High,s07_afxfrq_dif
mean_amplitude,-4.210,30,FP1,2,Related_High,s07_afxfrq_dif
mean_amplitude,4.672,1,O2,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,4.311,2,O1,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,4.774,3,OZ,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-0.188,4,PZ,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,0.561,5,P4,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-2.332,6,CP4,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,0.959,7,P8,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.549,8,C4,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-1.548,9,TP8,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.075,10,T8,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,1.335,11,P7,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,0.797,12,P3,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-0.640,13,CP3,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-1.205,14,CPZ,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-2.524,15,CZ,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-4.188,16,FC4,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.306,17,FT8,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,0.212,18,TP7,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-1.569,19,C3,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.007,20,FCZ,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.320,21,FZ,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.988,22,F4,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.917,23,F8,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,0.159,24,T7,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-0.694,25,FT7,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-2.072,26,FC3,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-2.962,27,F3,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.393,28,FP2,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-1.814,29,F7,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,-3.443,30,FP1,3,Unrelated_Low,s07_afxfrq_dif
mean_amplitude,3.972,1,O2,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,2.419,2,O1,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,3.671,3,OZ,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-1.868,4,PZ,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-0.266,5,P4,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-2.451,6,CP4,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,0.362,7,P8,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-4.524,8,C4,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-1.917,9,TP8,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-3.456,10,T8,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-1.247,11,P7,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-0.497,12,P3,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-2.626,13,CP3,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-2.408,14,CPZ,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-3.943,15,CZ,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-5.374,16,FC4,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-4.190,17,FT8,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-2.182,18,TP7,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-3.740,19,C3,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-4.847,20,FCZ,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-5.075,21,FZ,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-6.066,22,F4,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-4.692,23,F8,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-2.582,24,T7,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-3.520,25,FT7,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-4.644,26,FC3,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-4.938,27,F3,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-4.148,28,FP2,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-4.118,29,F7,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-5.120,30,FP1,4,Unrelated_High,s07_afxfrq_dif
mean_amplitude,-3.025,1,O2,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.606,2,O1,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.429,3,OZ,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-5.041,4,PZ,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.150,5,P4,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.555,6,CP4,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-2.491,7,P8,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.477,8,C4,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-2.694,9,TP8,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.409,10,T8,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.404,11,P7,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.469,12,P3,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.680,13,CP3,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-4.029,14,CPZ,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.503,15,CZ,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.136,16,FC4,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.388,17,FT8,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.058,18,TP7,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.113,19,C3,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.035,20,FCZ,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-2.695,21,FZ,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-3.699,22,F4,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-2.354,23,F8,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-2.620,24,T7,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-1.752,25,FT7,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-2.561,26,FC3,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-1.974,27,F3,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-1.396,28,FP2,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-1.800,29,F7,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-0.910,30,FP1,5,Priming_High,s07_afxfrq_dif
mean_amplitude,-1.170,1,O2,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-0.189,2,O1,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-0.858,3,OZ,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-0.846,4,PZ,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-0.714,5,P4,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-1.527,6,CP4,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-0.696,7,P8,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-1.735,8,C4,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-1.073,9,TP8,6,Priming_Low,s07_afxfrq_dif
mean_amplitude,-0.977,10,T8,6,Priming_Low,s07_afxfrq_dif
